game_id,date,season,team1,team2,team1_pts,team1_fg_pct,team1_3p_pct,team1_ft_pct,team1_reb,team1_ast,team1_stl,team1_blk,team1_tov,team1_pf,team1_plus_minus,team2_pts,team2_fg_pct,team2_3p_pct,team2_ft_pct,team2_reb,team2_ast,team2_stl,team2_blk,team2_tov,team2_pf,team2_plus_minus,pts_diff,fg_pct_diff,reb_diff,ast_diff,stl_diff,blk_diff,tov_diff,plus_minus_diff,team1_wins,team1_fgm,team1_fga,team1_fg3m,team1_fg3a,team1_ftm,team1_fta,team1_oreb,team1_dreb,team2_fgm,team2_fga,team2_fg3m,team2_fg3a,team2_ftm,team2_fta,team2_oreb,team2_dreb,team1_efficiency,team2_efficiency,efficiency_diff,team1_recent_win_rate,team2_recent_win_rate,recent_win_rate_diff
0022500103,2025-10-25,22025,IND,MEM,103,0.404,0.35,0.739,44,25,2,5,13,21,-25.0,128,0.454,0.385,0.781,49,31,6,4,4,22,25.0,-25,-0.04999999999999999,-5,-6,-4,1,9,-50.0,0,36,89,14,40,17,23,11,33,44,97,15,39,25,32,10,39,0.9186585800927577,1.093269559275709,-0.1746109791829512,0.4,0.4,0.0
0022500104,2025-10-25,22025,PHX,DEN,111,0.432,0.34,0.818,38,24,7,4,19,29,-22.0,133,0.512,0.29,0.905,43,31,14,1,16,23,22.0,-22,-0.08000000000000002,-5,-7,-7,3,3,-44.0,0,38,88,17,50,18,22,12,26,43,84,9,31,38,42,11,32,0.943235893949694,1.1225523295070898,-0.17931643555739585,0.6,0.6,0.0
0022500102,2025-10-25,22025,CHA,PHI,121,0.483,0.381,0.679,45,30,6,3,16,26,-4.0,125,0.471,0.462,0.781,40,29,10,5,15,25,4.0,-4,0.01200000000000001,5,1,-4,-2,1,-8.0,0,43,89,16,42,19,28,13,32,41,87,18,39,25,32,11,29,1.0226504394861393,1.07684355616816,-0.05419311668202065,0.6,0.4,0.19999999999999996
0022500101,2025-10-25,22025,ATL,OKC,100,0.412,0.41,0.667,46,25,7,5,16,23,-17.0,117,0.462,0.378,0.895,50,21,13,3,12,19,17.0,-17,-0.050000000000000044,-4,4,-6,2,4,-34.0,0,35,85,16,39,14,21,15,31,43,93,14,37,17,19,15,35,0.8989572096368214,1.0230849947534102,-0.12412778511658884,0.6,0.8,-0.20000000000000007
0022500113,2025-10-26,22025,SAC,LAL,120,0.446,0.419,0.667,40,27,13,4,15,26,-7.0,127,0.488,0.32,0.891,47,26,9,3,17,17,7.0,-7,-0.04199999999999998,-7,1,4,1,-2,-14.0,0,45,101,18,43,12,18,13,27,39,80,8,25,41,46,10,37,0.9606147934678194,1.0832480382122143,-0.12263324474439485,0.4,0.2,0.2
0022500105,2025-10-26,22025,SAS,BKN,118,0.5,0.444,0.778,45,20,7,6,12,23,11.0,107,0.391,0.32,0.958,34,22,9,0,11,30,-11.0,11,0.10899999999999999,11,-2,-2,6,1,22.0,1,39,78,12,27,28,36,11,34,34,87,16,50,23,24,11,23,1.0841602352076443,0.9766338079591091,0.10752642724853512,1.0,0.2,0.8
0022500106,2025-10-26,22025,DET,BOS,119,0.419,0.265,0.889,55,22,7,5,16,24,6.0,113,0.426,0.333,0.75,38,17,11,8,12,26,-6.0,6,-0.007000000000000006,17,5,-4,-3,4,12.0,1,39,93,9,34,32,36,19,36,40,94,15,45,18,24,12,26,0.9532201217558475,0.9694577899794097,-0.016237668223562207,0.4,0.4,0.0
0022500112,2025-10-26,22025,LAC,POR,114,0.55,0.387,0.933,46,26,11,8,22,27,7.0,107,0.37,0.268,0.824,42,24,12,2,16,21,-7.0,7,0.18000000000000005,4,2,-1,6,6,14.0,1,44,80,12,31,14,15,7,39,34,92,11,41,28,34,18,24,1.030741410488246,0.8702016916070267,0.16053971888121932,0.6,0.4,0.19999999999999996
0022500111,2025-10-26,22025,DAL,TOR,139,0.588,0.385,0.744,49,32,12,7,20,26,10.0,129,0.49,0.394,0.75,43,33,10,1,14,28,-10.0,10,0.09799999999999998,6,-1,2,6,6,20.0,1,50,85,10,26,29,39,12,37,49,100,13,33,18,24,14,29,1.1378519973804846,1.0192793931731985,0.1185726042072861,0.4,0.6,-0.19999999999999996
0022500109,2025-10-26,22025,CHA,WAS,139,0.511,0.395,0.833,52,30,12,4,11,16,26.0,113,0.451,0.294,0.84,40,25,5,4,15,27,-26.0,26,0.06,12,5,7,0,-4,52.0,1,47,92,15,38,30,36,11,41,41,91,10,34,21,25,7,33,1.1598798397863819,0.9658119658119658,0.19406787397441605,0.6,0.4,0.19999999999999996
0022500108,2025-10-26,22025,NYK,MIA,107,0.388,0.278,0.762,52,23,9,3,15,24,-8.0,115,0.458,0.351,0.839,50,25,7,1,16,16,8.0,-8,-0.07,2,-2,2,2,-1,-16.0,0,38,98,15,54,16,21,16,36,38,83,13,37,26,31,9,41,0.8682246024018176,1.0209517045454546,-0.15272710214363694,0.8,0.2,0.6000000000000001
0022500107,2025-10-26,22025,MIL,CLE,113,0.506,0.394,0.714,37,25,12,6,17,26,-5.0,118,0.448,0.3,0.8,44,23,10,2,16,23,5.0,-5,0.057999999999999996,-7,2,2,4,1,-10.0,0,40,79,13,33,20,28,9,28,39,87,12,40,28,35,10,34,1.0336626417855836,0.9882747068676716,0.04538793491791204,0.8,0.4,0.4
0022500110,2025-10-26,22025,MIN,IND,114,0.464,0.303,0.703,48,19,9,4,14,24,4.0,110,0.429,0.35,0.667,49,24,7,5,16,27,-4.0,4,0.03500000000000003,-1,-5,2,-1,-2,8.0,1,39,84,10,33,26,37,13,35,39,91,14,40,18,27,16,33,0.9975498774938747,0.9175842509175843,0.07996562657629036,0.4,0.2,0.2
0022500120,2025-10-27,22025,PHX,UTA,134,0.425,0.364,0.774,48,37,13,8,14,29,-4.0,138,0.407,0.327,0.944,64,27,8,4,18,27,4.0,-4,0.018000000000000016,-16,10,5,4,-4,-8.0,0,45,106,20,55,24,31,18,30,44,108,16,49,34,36,28,36,1.0026938042502247,0.9661159339120694,0.036577870338155294,0.4,0.4,0.0
0022500121,2025-10-27,22025,GSW,MEM,131,0.53,0.442,0.8,39,36,7,5,16,24,13.0,118,0.455,0.308,0.929,39,32,8,3,13,20,-13.0,13,0.07500000000000001,0,4,-1,2,3,26.0,1,44,83,19,43,24,30,7,32,40,88,12,39,26,28,7,32,1.1675579322638145,1.041298976350159,0.12625895591365555,0.6,0.6,0.0
0022500122,2025-10-27,22025,LAL,POR,108,0.465,0.259,0.808,42,23,11,5,23,19,-14.0,122,0.456,0.326,0.933,49,24,12,9,18,17,14.0,-14,0.009000000000000008,-7,-1,-1,-4,5,-28.0,0,40,86,7,27,21,26,12,30,47,103,14,43,14,15,19,30,0.8820646847435478,0.9486780715396579,-0.06661338679611006,0.4,0.2,0.2
0022500117,2025-10-27,22025,BOS,NOP,122,0.484,0.34,0.8,54,25,5,7,11,24,32.0,90,0.333,0.25,0.893,35,17,7,0,13,19,-32.0,32,0.15099999999999997,19,8,-2,7,-2,64.0,1,46,95,18,53,12,15,16,38,28,84,9,36,25,28,11,24,1.073943661971831,0.8158085569253083,0.2581351050465227,0.4,0.0,0.4
0022500116,2025-10-27,22025,BKN,HOU,109,0.477,0.375,0.667,37,22,3,0,12,24,-28.0,137,0.576,0.5,0.885,39,33,10,4,9,22,28.0,-28,-0.09899999999999998,-2,-11,-7,-4,3,-56.0,0,41,86,15,40,12,18,15,22,49,85,16,32,23,26,9,30,1.0100074128984433,1.287110108981586,-0.27710269608314264,0.2,0.6,-0.39999999999999997
0022500119,2025-10-27,22025,DAL,OKC,94,0.379,0.308,0.727,36,20,6,4,8,15,-7.0,101,0.467,0.2,0.846,55,21,5,5,13,23,7.0,-7,-0.08800000000000002,-19,-1,1,-1,-5,-14.0,0,33,87,12,39,16,22,6,30,42,90,6,30,11,13,9,46,0.8894776684330052,0.9289919058130979,-0.03951423738009263,0.6,1.0,-0.4
0022500114,2025-10-27,22025,ORL,PHI,124,0.549,0.32,0.684,43,27,4,7,13,22,-12.0,136,0.495,0.424,0.813,39,25,5,9,6,27,12.0,-12,0.05400000000000005,4,2,-1,-2,7,-24.0,0,45,82,8,25,26,38,13,30,48,97,14,33,26,32,14,25,1.1099176512710347,1.151761517615176,-0.04184386634414139,0.6,0.6,0.0
0022500008,2025-10-27,22025,DEN,MIN,127,0.523,0.5,0.88,46,24,5,4,12,24,13.0,114,0.471,0.313,0.828,33,19,8,9,14,22,-13.0,13,0.052000000000000046,13,5,-3,-5,-2,26.0,1,46,88,13,26,22,25,10,36,40,85,10,32,24,29,7,26,1.1238938053097345,1.010996807378503,0.11289699793123154,0.6,0.4,0.19999999999999996
0022500007,2025-10-27,22025,CLE,DET,116,0.459,0.314,0.771,48,25,11,4,19,25,21.0,95,0.379,0.324,0.667,48,20,12,4,25,29,-21.0,21,0.08000000000000002,0,5,-1,0,-6,42.0,1,39,85,11,35,27,35,12,36,33,87,11,34,18,27,16,32,0.9634551495016611,0.7607303010890455,0.20272484841261562,0.6,0.6,0.0
0022500118,2025-10-27,22025,TOR,SAS,103,0.468,0.375,0.739,20,29,9,4,15,23,-18.0,121,0.582,0.481,0.833,44,29,11,3,20,17,18.0,-18,-0.11399999999999993,-24,0,-2,1,-5,-36.0,0,37,79,12,32,17,23,1,19,39,67,13,27,30,36,7,37,0.9892431809450634,1.1652542372881356,-0.17601105634307224,0.4,1.0,-0.6
0022500115,2025-10-27,22025,ATL,CHI,123,0.5,0.344,0.7,36,32,8,1,6,17,-5.0,128,0.522,0.372,0.762,51,33,5,4,14,20,5.0,-5,-0.02200000000000002,-15,-1,3,-3,-8,-10.0,0,49,98,11,32,14,20,8,28,48,92,16,43,16,21,12,39,1.0904255319148937,1.0734652801073465,0.016960251807547122,0.4,0.6,-0.19999999999999996
0022500123,2025-10-28,22025,PHI,WAS,139,0.45,0.405,0.865,55,26,7,11,14,21,5.0,134,0.477,0.395,0.714,50,33,10,5,15,30,-5.0,5,-0.02699999999999997,5,-7,-3,6,-1,10.0,1,45,100,17,42,32,37,18,37,51,107,17,43,15,21,13,37,1.066932760208781,1.013309134906231,0.05362362530254994,0.8,0.4,0.4
0022500124,2025-10-28,22025,MIA,CHA,144,0.542,0.444,0.909,37,34,8,2,11,16,27.0,117,0.444,0.4,0.826,41,26,9,3,17,18,-27.0,27,0.09800000000000003,-4,8,-1,-1,-6,54.0,1,52,96,20,45,20,22,8,29,40,90,18,45,19,23,9,32,1.234144669180665,0.9905181171689806,0.24362655201168437,0.4,0.6,-0.19999999999999996
0022500125,2025-10-28,22025,MIL,NYK,121,0.544,0.412,0.875,38,27,7,8,13,21,10.0,111,0.424,0.325,0.87,45,24,9,2,13,21,-10.0,10,0.12000000000000005,-7,3,-2,6,0,20.0,1,43,79,14,34,21,24,4,34,39,92,13,40,20,23,17,28,1.1797971918876755,0.964211257817929,0.21558593406974647,0.6,0.6,0.0
0022500126,2025-10-28,22025,OKC,SAC,107,0.457,0.318,0.9,44,26,11,10,15,19,6.0,101,0.424,0.345,0.905,46,21,11,3,17,16,-6.0,6,0.03300000000000003,-2,5,0,7,-2,12.0,1,42,92,14,44,9,10,10,34,36,85,10,29,19,21,9,37,0.9605026929982046,0.9079467817331895,0.05255591126501502,1.0,0.4,0.6
0022500127,2025-10-28,22025,LAC,GSW,79,0.366,0.182,0.813,47,10,7,2,13,5,-19.0,98,0.453,0.378,0.75,42,24,11,3,13,15,19.0,-19,-0.08700000000000002,5,-14,-4,-1,0,-38.0,0,30,82,6,33,13,16,13,34,39,86,17,45,3,4,10,32,0.752094440213252,0.9726081778483525,-0.22051373763510052,0.8,0.6,0.20000000000000007
0022500129,2025-10-29,22025,ORL,DET,116,0.458,0.387,0.7,43,22,5,5,16,27,-19.0,135,0.495,0.406,0.882,46,29,11,8,13,28,19.0,-19,-0.03699999999999998,-3,-7,-6,-3,3,-38.0,0,38,83,12,31,28,40,15,28,46,93,13,32,30,34,14,32,0.9863945578231293,1.1069203017382747,-0.12052574391514537,0.4,0.6,-0.19999999999999996
0022500130,2025-10-29,22025,BKN,ATL,112,0.455,0.297,0.778,47,23,4,4,16,17,-5.0,117,0.473,0.394,0.727,44,33,11,8,8,26,5.0,-5,-0.01799999999999996,3,-10,-7,-4,8,-10.0,0,40,88,11,37,21,27,15,32,44,93,13,33,16,22,13,31,0.9665170866413532,1.057101554029635,-0.09058446738828174,0.0,0.2,-0.2
0022500132,2025-10-29,22025,CHI,SAC,126,0.538,0.438,0.778,46,34,6,2,15,20,13.0,113,0.524,0.25,0.769,31,28,10,2,10,17,-13.0,13,0.014000000000000012,15,6,-4,0,5,26.0,1,49,91,14,32,14,18,12,34,43,82,7,28,20,26,5,26,1.0964148973198746,1.0924207269914927,0.003994170328381896,0.8,0.4,0.4
0022500128,2025-10-29,22025,CLE,BOS,105,0.402,0.327,0.75,42,25,6,4,14,22,-20.0,125,0.442,0.368,0.833,53,29,11,3,9,19,20.0,-20,-0.03999999999999998,-11,-4,-5,1,5,-40.0,0,35,87,17,52,18,24,11,31,42,95,21,57,20,24,18,35,0.9411975618501255,1.0816891658013152,-0.14049160395118976,0.8,0.4,0.4
0022500137,2025-10-29,22025,PHX,MEM,113,0.477,0.4,0.882,40,25,11,4,20,20,-1.0,114,0.473,0.395,0.846,41,31,12,3,17,17,1.0,-1,0.0040000000000000036,-1,-6,-1,1,3,-2.0,0,41,86,16,40,15,17,8,32,44,93,15,38,11,13,9,32,0.9870719776380154,0.985136536467335,0.001935441170680341,0.4,0.6,-0.19999999999999996
0022500135,2025-10-29,22025,UTA,POR,134,0.488,0.314,0.837,46,30,10,7,21,24,-2.0,136,0.479,0.382,0.852,39,34,14,5,16,33,2.0,-2,0.009000000000000008,7,-4,-4,2,5,-4.0,0,41,84,11,35,41,49,16,30,46,96,21,55,23,27,14,25,1.0504860457823768,1.0803940260565619,-0.029907980274185064,0.6,0.4,0.19999999999999996
0022500134,2025-10-29,22025,DEN,NOP,122,0.533,0.333,0.857,56,40,6,4,14,23,34.0,88,0.376,0.206,0.586,36,17,9,3,13,15,-34.0,34,0.15700000000000003,20,23,-3,1,1,68.0,1,48,90,14,42,12,14,13,43,32,85,7,34,17,29,13,23,1.1074800290486566,0.7874015748031495,0.32007845424550707,0.6,0.0,0.6
0022500133,2025-10-29,22025,IND,DAL,105,0.349,0.289,0.643,52,20,8,7,12,29,-2.0,107,0.456,0.208,0.811,47,21,4,7,19,22,2.0,-2,-0.10700000000000004,5,-1,4,0,-7,-4.0,0,37,106,13,45,18,28,19,33,36,79,5,24,30,37,7,40,0.7935308343409916,0.936296814840742,-0.14276598049975042,0.0,0.4,-0.4
0022500131,2025-10-29,22025,HOU,TOR,139,0.575,0.433,0.765,53,31,9,8,15,16,18.0,121,0.506,0.525,0.737,22,29,6,2,10,26,-18.0,18,0.06899999999999995,31,2,3,6,5,36.0,1,50,87,13,30,26,34,17,36,43,85,21,40,14,19,4,18,1.1684599865501009,1.1706656346749227,-0.002205648124821824,0.6,0.4,0.19999999999999996
0022500136,2025-10-29,22025,LAL,MIN,116,0.542,0.355,0.682,40,34,6,5,18,22,1.0,115,0.5,0.5,0.818,34,30,8,5,18,23,-1.0,1,0.04200000000000004,6,4,-2,0,0,2.0,1,45,83,11,31,15,22,11,29,41,82,15,30,18,22,9,25,1.0386819484240688,1.048504741064916,-0.009822792640847178,0.4,0.4,0.0
0022500140,2025-10-30,22025,OKC,WAS,127,0.449,0.327,0.821,47,29,16,8,6,15,19.0,108,0.452,0.425,0.882,49,25,3,6,22,26,-19.0,19,-0.0030000000000000027,-2,4,13,2,-16,38.0,1,44,98,16,49,23,28,14,33,38,84,17,40,15,17,12,37,1.09181568088033,0.9433962264150944,0.14841945446523575,1.0,0.2,0.8
0022500139,2025-10-30,22025,GSW,MIL,110,0.424,0.342,0.962,44,23,8,6,19,17,-10.0,120,0.479,0.413,0.692,34,25,7,2,12,22,10.0,-10,-0.05499999999999999,10,-2,1,4,7,-20.0,0,36,85,13,38,25,26,9,35,46,96,19,46,9,13,7,27,0.9287402904424181,1.019367991845056,-0.09062770140263787,0.8,0.6,0.20000000000000007
0022500138,2025-10-30,22025,CHA,ORL,107,0.506,0.367,0.8,41,24,5,6,21,22,-16.0,123,0.517,0.421,0.739,38,29,10,7,13,19,16.0,-16,-0.01100000000000001,3,-5,-5,-1,8,-32.0,0,42,83,11,30,12,15,12,29,45,87,16,38,17,23,14,24,0.9674502712477396,1.1169633127497276,-0.14951304150198796,0.4,0.2,0.2
0022500141,2025-10-30,22025,MIA,SAS,101,0.433,0.395,0.727,41,29,6,2,14,20,-6.0,107,0.442,0.341,0.739,48,26,10,8,11,17,6.0,-6,-0.009000000000000008,-7,3,-4,-6,3,-12.0,0,39,90,15,38,8,11,5,36,38,86,14,41,17,23,9,39,0.9279676589489159,0.9988797610156833,-0.07091210206676746,0.6,1.0,-0.4
0022500023,2025-10-31,22025,NYK,CHI,125,0.495,0.4,0.739,39,27,3,5,12,25,-10.0,135,0.536,0.459,0.8,41,31,8,6,7,22,10.0,-10,-0.041000000000000036,-2,-4,-5,-1,5,-20.0,0,45,91,18,45,17,23,12,27,45,84,17,37,28,35,6,35,1.105021216407355,1.2453874538745386,-0.14036623746718369,0.6,1.0,-0.4
0022500027,2025-10-31,22025,LAC,NOP,126,0.517,0.385,0.905,37,28,12,6,12,19,2.0,124,0.482,0.486,0.897,43,28,8,4,15,18,-2.0,2,0.03500000000000003,-6,0,4,2,-3,4.0,1,46,89,15,39,19,21,10,27,40,83,18,37,26,29,12,31,1.1429608127721336,1.119537739256049,0.023423073516084525,0.6,0.0,0.6
0022500026,2025-10-31,22025,DEN,POR,107,0.481,0.24,0.806,46,19,6,7,16,21,-2.0,109,0.418,0.282,0.71,43,26,11,5,12,24,2.0,-2,0.063,3,-7,-5,2,4,-4.0,0,38,79,6,25,25,31,10,36,38,91,11,39,22,31,16,27,0.9584378359011108,0.9265555933356001,0.03188224256551064,0.6,0.6,0.0
0022500025,2025-10-31,22025,PHX,UTA,118,0.473,0.354,0.833,44,30,10,6,9,25,22.0,96,0.375,0.324,0.75,48,23,4,3,21,22,-22.0,22,0.09799999999999998,-4,7,6,3,-12,44.0,1,43,91,17,48,15,18,8,36,30,80,12,37,24,32,12,36,1.0638297872340425,0.8342022940563086,0.2296274931777339,0.2,0.6,-0.39999999999999997
0022500021,2025-10-31,22025,BOS,PHI,109,0.436,0.311,0.583,45,26,8,7,9,24,1.0,108,0.474,0.382,0.724,40,27,6,7,18,13,-1.0,1,-0.03799999999999998,5,-1,2,0,-9,2.0,1,44,101,14,45,7,12,16,29,37,78,13,34,21,29,9,31,0.9373925008599931,0.9930121368150054,-0.05561963595501229,0.4,1.0,-0.6
0022500020,2025-10-31,22025,IND,ATL,108,0.354,0.277,0.758,49,23,6,3,12,16,-20.0,128,0.543,0.333,0.8,55,30,10,5,10,23,20.0,-20,-0.18900000000000006,-6,-7,-4,-2,2,-40.0,0,35,99,13,47,25,33,18,31,51,94,10,30,16,20,12,43,0.8604206500956023,1.1347517730496455,-0.27433112295404316,0.0,0.4,-0.4
0022500022,2025-10-31,22025,CLE,TOR,101,0.4,0.304,0.652,42,24,10,10,13,15,-11.0,112,0.488,0.433,0.792,48,27,9,4,16,18,11.0,-11,-0.08799999999999997,-6,-3,1,6,-3,-22.0,0,36,90,14,46,15,23,15,27,40,82,13,30,19,24,10,38,0.8850332982825097,1.0130246020260492,-0.1279913037435395,0.6,0.2,0.39999999999999997
0022500024,2025-10-31,22025,MEM,LAL,112,0.441,0.311,0.842,42,28,9,0,11,25,-5.0,117,0.513,0.342,0.788,40,24,8,3,13,16,5.0,-5,-0.07200000000000001,2,4,1,-3,-2,-10.0,0,41,93,14,45,16,19,13,29,39,76,13,38,26,33,5,35,0.9967960128159488,1.1087945413191813,-0.11199852850323255,0.6,0.6,0.0
0022500144,2025-11-01,22025,IND,GSW,114,0.449,0.303,0.857,47,24,7,3,12,19,5.0,109,0.433,0.273,0.864,44,25,5,4,16,27,-5.0,5,0.016000000000000014,3,-1,2,-1,-4,10.0,1,40,89,10,33,24,28,11,36,39,90,12,44,19,22,10,34,1.0060007059654077,0.9422544951590595,0.06374621080634824,0.0,0.6,-0.6
0022500143,2025-11-01,22025,MIN,CHA,122,0.54,0.472,0.786,38,31,8,2,10,22,17.0,105,0.395,0.289,0.889,45,23,4,4,14,16,-17.0,17,0.14500000000000002,-7,8,4,-2,-4,34.0,1,47,87,17,36,11,14,4,34,34,86,13,45,24,27,10,35,1.182628925940287,0.9385055416517698,0.2441233842885171,0.4,0.4,0.0
0022500147,2025-11-01,22025,DAL,DET,110,0.425,0.356,0.839,43,23,3,3,15,25,-12.0,122,0.495,0.375,0.676,47,29,10,4,7,22,12.0,-12,-0.07,-4,-6,-7,-1,8,-24.0,0,34,80,16,45,26,31,7,36,45,91,9,24,23,34,14,33,1.0125184094256259,1.0705510705510706,-0.058032661125444696,0.4,0.6,-0.19999999999999996
0022500146,2025-11-01,22025,HOU,BOS,128,0.545,0.655,0.714,53,30,6,11,18,14,27.0,101,0.388,0.318,1.0,36,24,9,2,10,25,-27.0,27,0.15700000000000003,17,6,-3,9,8,54.0,1,42,77,19,29,25,35,12,41,40,103,14,44,7,7,14,22,1.1387900355871885,0.8700895933838731,0.26870044220331535,0.6,0.6,0.0
0022500145,2025-11-01,22025,WAS,ORL,94,0.398,0.333,0.467,40,19,7,9,17,23,-31.0,125,0.511,0.333,0.864,53,32,13,10,15,16,31.0,-31,-0.11299999999999999,-13,-13,-6,-1,2,-62.0,0,39,98,9,27,7,15,11,29,47,92,12,36,19,22,8,45,0.7730263157894737,1.053252443545669,-0.28022612775619526,0.2,0.2,0.0
0022500142,2025-11-01,22025,MIL,SAC,133,0.598,0.469,0.645,37,30,5,2,11,26,-2.0,135,0.517,0.357,0.875,38,30,8,1,9,21,2.0,-2,0.08099999999999996,-1,0,-3,1,2,-4.0,0,49,82,15,32,20,31,9,28,45,87,10,28,35,40,11,27,1.2471867966991748,1.1780104712041886,0.0691763254949862,0.8,0.2,0.6000000000000001
0022500155,2025-11-02,22025,LAL,MIA,130,0.505,0.326,0.826,41,33,14,2,11,26,10.0,120,0.512,0.273,0.694,42,29,7,3,15,20,-10.0,10,-0.007000000000000006,-1,4,7,-1,-4,20.0,1,48,95,15,46,19,23,8,33,43,84,9,33,25,36,9,33,1.1099726775956285,1.044932079414838,0.06504059818079044,0.8,0.6,0.20000000000000007
0022500152,2025-11-02,22025,MEM,TOR,104,0.437,0.314,0.85,41,24,6,0,11,18,-13.0,117,0.506,0.297,0.8,49,32,5,7,15,23,13.0,-13,-0.069,-8,-8,1,-7,-4,-26.0,0,38,87,11,35,17,20,11,30,45,89,11,37,16,20,15,34,0.9558823529411765,1.0281195079086116,-0.0722371549674351,0.4,0.2,0.2
0022500148,2025-11-02,22025,NOP,OKC,106,0.438,0.4,0.625,38,26,6,3,16,22,-31.0,137,0.56,0.417,0.885,42,33,12,5,11,22,31.0,-31,-0.12200000000000005,-4,-7,-6,-2,5,-62.0,0,35,80,16,40,20,32,12,26,47,84,20,48,23,26,8,34,0.9542671948145481,1.2633714496495758,-0.3091042548350277,0.0,1.0,-1.0
0022500149,2025-11-02,22025,BKN,PHI,105,0.429,0.179,0.769,44,21,10,4,18,15,-24.0,129,0.521,0.375,0.824,44,34,10,6,15,25,24.0,-24,-0.09200000000000003,0,-13,0,-2,3,-48.0,0,39,91,7,39,20,26,13,31,50,96,15,40,14,17,12,32,0.8646245059288538,1.088791357191087,-0.22416685126223324,0.0,0.8,-0.8
0022500151,2025-11-02,22025,ATL,CLE,109,0.506,0.261,0.714,46,28,9,3,22,21,-8.0,117,0.412,0.351,0.944,44,30,12,4,16,28,8.0,-8,0.09400000000000003,2,-2,-3,-1,6,-16.0,0,39,77,6,23,25,35,8,38,40,97,20,57,17,18,13,31,0.9445407279029462,0.9518385942076147,-0.007297866304668554,0.6,0.6,0.0
0022500153,2025-11-02,22025,NYK,CHI,128,0.453,0.476,1.0,47,31,7,5,11,12,12.0,116,0.484,0.425,0.818,46,28,7,3,14,20,-12.0,12,-0.030999999999999972,1,3,0,2,-3,24.0,1,43,95,20,42,22,22,14,33,45,93,17,40,9,11,12,34,1.106500691562932,1.0371959942775393,0.06930469728539279,0.4,1.0,-0.6
0022500154,2025-11-02,22025,PHX,SAS,130,0.582,0.576,0.864,39,34,8,4,20,26,12.0,118,0.459,0.244,0.783,41,21,11,5,14,21,-12.0,12,0.12299999999999994,-2,13,-3,-1,6,24.0,1,46,79,19,33,19,22,5,34,45,98,10,41,18,23,16,25,1.1961722488038278,0.9662626924336718,0.22990955637015598,0.2,1.0,-0.8
0022500150,2025-11-02,22025,CHA,UTA,126,0.489,0.419,1.0,46,31,6,6,14,25,23.0,103,0.409,0.219,0.828,38,27,7,3,10,24,-23.0,23,0.08000000000000002,8,4,-1,3,4,46.0,1,43,88,18,43,22,22,9,37,36,88,7,32,24,29,10,28,1.1182108626198082,0.9216177523264137,0.19659311029339444,0.2,0.4,-0.2
0022500163,2025-11-03,22025,LAL,POR,123,0.588,0.391,0.875,34,29,11,5,17,22,8.0,115,0.494,0.225,0.733,38,23,13,3,18,18,-8.0,8,0.09399999999999997,-4,6,-2,2,-1,16.0,1,50,85,9,23,14,16,8,26,42,85,9,40,22,30,15,23,1.128026412325752,0.9896729776247848,0.13835343470096717,0.8,0.8,0.0
0022500164,2025-11-03,22025,LAC,MIA,119,0.5,0.415,0.737,44,25,13,4,20,24,-1.0,120,0.542,0.48,0.75,37,33,12,3,16,15,1.0,-1,-0.04200000000000004,7,-8,1,1,4,-2.0,0,44,88,17,41,14,19,11,33,45,83,12,25,18,24,6,31,1.0139740967961828,1.095290251916758,-0.08131615512057522,0.6,0.6,0.0
0022500162,2025-11-03,22025,DEN,SAC,130,0.515,0.316,0.75,40,33,9,5,7,18,6.0,124,0.522,0.333,0.84,47,27,5,1,15,24,-6.0,6,-0.007000000000000006,-7,6,4,4,-8,12.0,1,50,97,12,38,18,24,8,32,47,90,9,27,21,25,8,39,1.124956732433368,1.0689655172413792,0.0559912151919888,0.6,0.4,0.19999999999999996
0022500160,2025-11-03,22025,HOU,DAL,110,0.461,0.276,0.667,54,23,9,7,17,17,8.0,102,0.449,0.25,0.65,40,30,12,6,15,25,-8.0,8,0.01200000000000001,14,-7,-3,1,2,16.0,1,41,89,8,29,20,30,15,39,40,89,9,36,13,20,10,30,0.9228187919463087,0.9042553191489362,0.01856347279737247,0.6,0.4,0.19999999999999996
0022500161,2025-11-03,22025,MEM,DET,106,0.402,0.341,0.88,49,25,8,5,20,22,-8.0,114,0.506,0.323,0.69,43,23,11,9,12,21,8.0,-8,-0.10399999999999998,6,2,-3,-4,8,-16.0,0,35,87,14,41,22,25,18,31,42,83,10,31,20,29,10,33,0.8983050847457628,1.0386297376093294,-0.14032465286356666,0.4,0.8,-0.4
0022500158,2025-11-03,22025,UTA,BOS,105,0.452,0.29,0.8,55,23,4,2,18,21,2.0,103,0.416,0.216,0.818,36,21,12,4,10,22,-2.0,2,0.03600000000000003,19,2,-8,-2,8,4.0,1,38,84,9,31,20,25,15,40,37,89,11,51,18,22,10,26,0.9210526315789473,0.9477364740522635,-0.02668384247331612,0.2,0.6,-0.39999999999999997
0022500157,2025-11-03,22025,IND,MIL,115,0.433,0.242,0.763,45,24,8,4,11,24,-2.0,117,0.477,0.426,0.591,43,24,6,5,18,28,2.0,-2,-0.043999999999999984,2,0,2,-1,-7,-4.0,0,39,90,8,33,29,38,14,31,42,88,20,47,13,22,9,34,0.9686657681940701,1.0114107883817427,-0.04274502018767257,0.2,0.6,-0.39999999999999997
